,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
1,0,1.390226430524535,0.6136508139059342,0.3428598321454363,0.4831992220938531,4.933417214296992,0.055106600982949984,0.07482107223429552,1.5662373813566968,0.036077248526828753,4.592150094975767,2.2156591845263827,4.1856003173265,4.273547181624322,1.119583856944338,4.248831468678233,4.708792844003713,4.709482018247768,1.990676944965464,0.5896439647117714,1.040125920868078,0.7266370755382388,0.5547452088267563,0.49807350243528237,1.3783235234376865,1.0584831011212945,5.4440630380276485,6.6412381045725954,7.811043023136168,1.3203107752506624,7.3232405184938045,2.8734833419536177,3.6408739160611434,9.341849958338406,6.4996989860681955,11.954259098308615,3.784857990031147,6.419404919007539,7.608554439246719,9.484114209435143,5.220588106636802,7.36865710072787,4.708027556327034
2,1.390226430524535,0,0.7802307218355243,1.0502002498424035,1.516507246377291,3.6196153930783637,1.3627949437166211,1.4474185795485721,2.9427645828166216,1.3956340253449018,5.953888249794532,3.566130613212844,5.546966278807225,5.635277118800463,0.3516046816162292,2.9702604452176526,6.069746676886557,6.072624169510525,1.645663323812667,1.9790512050112723,0.3501328403055869,2.116746501421594,1.022065714743742,1.2637205576924355,0.03873755878946012,1.7610815145754226,6.825468563372091,8.015291074254872,6.425577791459699,2.569283317815421,5.959000135658759,4.214953045825143,2.353644014866614,7.98689150033485,5.111091801160781,10.589506256983787,2.3958462713525326,5.081931985407003,8.979391554087242,8.096469233272181,3.8303623769931794,6.006708879960633,3.319156737956976
3,0.6136508139059342,0.7802307218355243,0,0.28491120163957684,0.8467402569775091,4.333960434858642,0.5833577943876068,0.6679599763802664,2.1771604441314927,0.6224971884441746,5.179434216397605,2.79352208176454,4.772492182112412,4.860720314599813,0.5124676350222949,3.657726070883692,5.295580113112893,5.297759999109279,1.7607257426384895,1.2001523187681593,0.43192644791824636,1.3384947316854738,0.35089304698948104,0.6426804254346704,0.7711287102373243,1.2744380151959473,6.057166254900173,7.252804672810463,7.20555359570306,1.867242787992467,6.7124679311066,3.47244138733944,3.0458682230433003,8.733464555363215,5.886560611550123,11.362662099388022,3.172066020531772,5.841550272219884,8.219362640298833,8.870674762310394,4.609207317724504,6.75837974610669,4.095078838306823
4,0.3428598321454363,1.0502002498424035,0.28491120163957684,0,0.5890790515691169,4.6188702024929595,0.3239660192113859,0.4065916292232325,1.8960980051386338,0.3456811045222909,4.932731137588934,2.5529601049975774,4.5260383465123235,4.61406268638693,0.797352428030148,3.9421589009329505,5.0492737865196,5.050297988285287,1.781785606267356,0.9322454848022431,0.7002270000485417,1.0685624370679017,0.3987456546984021,0.43360750574832,1.037113771590121,1.0811386956174327,5.777824711283383,6.971426975675518,7.4684241141093395,1.586417746283851,6.994993637660799,3.1877125953050385,3.330598571123917,9.017056761801085,6.161150449668423,11.612229088706743,3.445951369459869,6.079760440490498,7.9373713211162125,9.1462632211193,4.880051007336222,7.041195934199643,4.36925233859483
5,0.4831992220938531,1.516507246377291,0.8467402569775091,0.5890790515691169,0,5.13361732031714,0.5336004696390424,0.5300867718376054,1.5000240520079424,0.4471501882062674,4.680187352349964,2.3622577724788862,4.277902756751527,4.364327874084094,1.3362974828251188,4.4731650958951095,4.79740577404441,4.793889657046209,1.6557216858748207,0.7485069992918088,1.1879932897948233,0.8409229136297587,0.9588918899722303,0.25965744612299396,1.4934378599614067,0.5783498256820431,5.3565980816240035,6.530191741891138,7.837792146457025,1.05286460437453,7.4685039043584265,2.71132172526628,3.8577091462593316,9.4995059861404,6.585663018176197,11.925028623369991,3.87854671149315,6.367323793067021,7.488780424256046,9.571051629927872,5.290932995828792,7.517340393993278,4.797801547114564
6,4.933417214296992,3.6196153930783637,4.333960434858642,4.6188702024929595,5.13361732031714,0,4.893203006623547,4.974157476496028,6.4947864863938065,4.948273952009342,9.21219684400241,6.88671531722496,8.815924492247595,8.902902159095106,3.8215474071931084,0.7218610942828808,9.321694631673177,9.333273420129188,4.683301624899827,5.491692004973249,3.946987551011301,5.630631056603103,4.427771273426226,4.883028762167244,3.645179167332088,5.342667647041102,10.345516939322263,11.555745105244984,3.6306154468805345,6.184628543681203,2.4779487820118677,7.805474862556416,1.2964838713048896,4.437757277921962,2.074007405650015,7.858196158597351,1.5754517920902578,3.294164306837699,12.526504804778268,4.807572300338468,1.4579949317945138,2.51063061097291,1.2056832180199293
7,0.055106600982949984,1.3627949437166211,0.5833577943876068,0.3239660192113859,0.5336004696390424,4.893203006623547,0,0.08462959023132562,1.6035633101176499,0.08944024673636126,4.609103665668486,2.2290224636516323,4.202367502448866,4.290417145221998,1.084104626945372,4.2067973360901005,4.725608342049562,4.726764615613958,2.01371773985014,0.616815652781833,1.0131708425299957,0.7553575375903309,0.5033107537936287,0.5310245565356478,1.3521943022977334,1.1065942410080392,5.478220723861708,6.677130195594776,7.786573960054573,1.3715648819875699,7.287323929918539,2.9155172541382433,3.5998186559686087,9.304506507963623,6.469611458160767,11.935060555476392,3.7553334233205096,6.403693585424623,7.645007638940557,9.453353449958488,5.1925097309589905,7.332418284358912,4.678268545627729
8,0.07482107223429552,1.4474185795485721,0.6679599763802664,0.4065916292232325,0.5300867718376054,4.974157476496028,0.08462959023132562,0,1.5215142994373092,0.09929486935162157,4.526148176157035,2.147322110291522,4.119466092547137,4.207483782208195,1.1676755983409988,4.286463854555332,4.642699176788462,4.643706403188566,2.0634426660205616,0.5322610516438299,1.0977691962711855,0.6709221093493198,0.572125649832862,0.5672733494223137,1.4367612205811215,1.1082433303683348,5.394643898026265,6.594152182713236,7.871058371358202,1.307195340946186,7.370428512830022,2.8364052488327314,3.6802576675565555,9.386992372348242,6.554099709090323,12.018587973789742,3.839885029369319,6.486107484496826,7.562252568115304,9.537753610604383,5.277130864028421,7.415396665826942,4.7627955146681344
9,1.5662373813566968,2.9427645828166216,2.1771604441314927,1.8960980051386338,1.5000240520079424,6.4947864863938065,1.6035633101176499,1.5215142994373092,0,1.554901108615859,3.229772559742963,1.1251705199162552,2.8365020570662436,2.9201880659916997,2.685767757693368,5.803776794088411,3.3464199048439833,3.339020066517038,2.993746702653412,1.0069080012857137,2.5942569751890754,0.8702763502844356,2.0720897385480352,1.7536842228814653,2.926904076345503,1.6983444361153202,3.8827108479657166,5.075646032058844,9.33058513215329,0.6947611253921181,8.889256908939654,1.3360415127913967,5.1999548978172,10.907926845755517,8.051723055232326,13.42480429316661,5.336980856265682,7.8658709208338085,6.042440010648158,11.037814665463074,6.764629689053711,8.934819025486775,6.260000221852693
10,0.036077248526828753,1.3956340253449018,0.6224971884441746,0.3456811045222909,0.4471501882062674,4.948273952009342,0.08944024673636126,0.09929486935162157,1.554901108615859,0,4.595664714395999,2.221968967311331,4.189276150749386,4.2771448226007145,1.1313760675137245,4.265327481863619,4.712393555453193,4.712762102716211,1.9644655320722784,0.5880519455660247,1.0455460364667277,0.7233678366793816,0.581673215004213,0.46816346184912955,1.3827851188519353,1.0226799439578889,5.434764021828433,6.630476556108797,7.813381939749479,1.295026037425912,7.334398102915755,2.8576260331886973,3.6565465777975996,9.35414873483964,6.506270268980895,11.952774468500222,3.791160190607015,6.415636198788416,7.59730265604159,9.491133575840465,5.2256910032540835,7.380077802491903,4.714432737278447
11,4.592150094975767,5.953888249794532,5.179434216397605,4.932731137588934,4.680187352349964,9.21219684400241,4.609103665668486,4.526148176157035,3.229772559742963,4.595664714395999,0,2.3882186056330728,0.4069495406144567,0.318728820490757,5.636107729220974,8.491343554095875,0.11721867474581024,0.12108804033256902,6.2229525453777494,4.012064005809468,5.610411311047717,3.8842810783823496,4.950028516179318,4.915684169112109,5.948304758688474,4.927603630715153,1.9718366673777896,2.998959007878305,12.367918254033192,3.8865561996539038,11.68398926198435,2.628056893821621,7.940317416695804,13.637969652459867,10.990931493487604,16.542095840942608,8.304506163963483,11.011300723590576,3.869962281896293,13.948592968534738,9.746970053078327,11.720009038810097,9.21658049771521
12,2.2156591845263827,3.566130613212844,2.79352208176454,2.5529601049975774,2.3622577724788862,6.88671531722496,2.2290224636516323,2.147322110291522,1.1251705199162552,2.221968967311331,2.3882186056330728,0,1.981440520774006,2.0698086576629233,3.24812949162366,6.170556701674207,2.503841454578602,2.5073562372207436,3.985629213829074,1.6493605294481481,3.2237036708637925,1.531511394878761,2.5627486426070645,2.578069596619623,3.5610209013032703,2.7141077093719006,3.5546803529333797,4.777109532449731,9.981002239636123,1.8080332774573522,9.344801197678422,1.692954004257323,5.600353345338167,11.323867150905102,8.615608573535543,14.155298672354812,5.920593292768857,8.632065756120134,5.7451284680006385,11.58295391586347,7.36349674628679,9.38371832201288,6.835614937814124
13,4.1856003173265,5.546966278807225,4.772492182112412,4.5260383465123235,4.277902756751527,8.815924492247595,4.202367502448866,4.119466092547137,2.8365020570662436,4.189276150749386,0.4069495406144567,1.981440520774006,0,0.08839047120294188,5.229461822362058,8.095526198082792,0.5232418087807561,0.5259708233357765,5.830207158489508,3.606129044727588,5.203461829927265,3.478827978822056,4.543560584291269,4.512033584385772,5.541360237967779,4.534837141287369,2.12887580316555,3.23881948910749,11.96163095408796,3.50082831785945,11.286095241864825,2.3187982668416756,7.541501191210762,13.24442693066619,10.586942527632619,16.135152554348092,7.898829054565239,10.604886781877646,4.144853937006788,13.546461042747435,9.341420758692905,11.322587275293062,8.81149255959771
14,4.273547181624322,5.635277118800463,4.860720314599813,4.61406268638693,4.364327874084094,8.902902159095106,4.290417145221998,4.207483782208195,2.9201880659916997,4.2771448226007145,0.318728820490757,2.0698086576629233,0.08839047120294188,0,5.317842850193773,8.182418742954495,0.43525084806643444,0.43758273143660725,5.913930763238075,3.6937986796970637,5.291718914539498,3.5663074405613187,4.631950340874925,4.59889835998351,5.629643272825943,4.618515119398333,2.0847316258547717,3.1800934034612394,12.050020983889702,3.5824986352575636,11.373361866465492,2.38012260092558,7.6289012027601295,13.330953009781737,10.6751295612051,16.223382397658686,7.987189382664526,10.692774661890311,4.079863815508953,13.63439984897178,9.42977204363995,11.40977492304325,8.899802057265983
15,1.119583856944338,0.3516046816162292,0.5124676350222949,0.797352428030148,1.3362974828251188,3.8215474071931084,1.084104626945372,1.1676755983409988,2.685767757693368,1.1313760675137245,5.636107729220974,3.24812949162366,5.229461822362058,5.317842850193773,0,3.147030879836209,5.7514717738360925,5.755417167757487,1.8286459176137608,1.6978369223077514,0.21371560569162332,1.8372131995449386,0.6878742507575336,1.1046264421798972,0.3642736821181262,1.6842608629054328,6.562298530898983,7.760749541553393,6.733659605980359,2.3736900442332933,6.203678196237587,3.9848421775251706,2.5343067028426653,8.222774317560853,5.392838586975665,10.91377283475589,2.682342036960503,5.419249652790136,8.728136994502995,8.374247023692595,4.123787101350404,6.249075859215103,3.603421032385602
16,4.248831468678233,2.9702604452176526,3.657726070883692,3.9421589009329505,4.4731650958951095,0.7218610942828808,4.2067973360901005,4.286463854555332,5.803776794088411,4.265327481863619,8.491343554095875,6.170556701674207,8.095526198082792,8.182418742954495,3.147030879836209,0,8.600669162955409,8.612411904521457,4.163873753204853,4.798159020496272,3.285457606212995,4.936489902261044,3.7325972971189327,4.227406760263516,2.9985132106067613,4.717653450508244,9.64170666253454,10.854554409286536,4.260530878512794,5.519274439974789,3.1995799544714187,7.122222314100496,0.6166171826983412,5.153522351652544,2.7172479458050818,8.514059139134064,1.2860303961327728,3.6864016721370474,11.826036366749973,5.521242725503777,1.8373394730057244,3.232489633241678,1.3983646579832119
17,4.708792844003713,6.069746676886557,5.295580113112893,5.0492737865196,4.79740577404441,9.321694631673177,4.725608342049562,4.642699176788462,3.3464199048439833,4.712393555453193,0.11721867474581024,2.503841454578602,0.5232418087807561,0.43525084806643444,5.7514717738360925,8.600669162955409,0,0.04206149365558254,6.339430402016142,4.128955715690908,5.726470561608174,4.001284129154973,5.065199990500433,5.032878315554817,6.064274442146129,5.044117470669482,1.9565954912643018,2.951606031890668,12.482848408422061,4.002238449357246,11.79415331137796,2.73079821228387,8.05100356884236,13.746177027017831,11.10421571610147,16.65821960735221,8.418941361001417,11.128024725650755,3.8089140381802036,14.060805741004101,9.861295229003524,11.829956815719376,9.330582150976534
18,4.709482018247768,6.072624169510525,5.297759999109279,5.050297988285287,4.793889657046209,9.333273420129188,4.726764615613958,4.643706403188566,3.339020066517038,4.712762102716211,0.12108804033256902,2.5073562372207436,0.5259708233357765,0.43758273143660725,5.755417167757487,8.612411904521457,0.04206149365558254,0,6.331313418394946,4.128649733837646,5.728865895728583,4.0004015490445175,5.069529774332757,5.03028813328036,6.066886826547571,5.036159248818697,1.9152812862094843,2.914436855646759,12.487577265102832,3.992215444925363,11.805076771886677,2.708052539566748,8.061391051207536,13.758947113187013,11.111510849775813,16.660387240015282,8.424532120002068,11.128331716180865,3.77477798958517,14.069473020941196,9.86705790689376,11.841096732515126,9.336850142359271
19,1.990676944965464,1.645663323812667,1.7607257426384895,1.781785606267356,1.6557216858748207,4.683301624899827,2.01371773985014,2.0634426660205616,2.993746702653412,1.9644655320722784,6.2229525453777494,3.985629213829074,5.830207158489508,5.913930763238075,1.8286459176137608,4.163873753204853,6.339430402016142,6.331313418394946,0,2.404228454791637,1.6268448719997484,2.491724467133123,2.1035544191487,1.5031173363461399,1.6075444580897351,1.29542444893083,6.61447201121474,7.711639698418856,6.723895120931277,2.349798245907802,6.722715453743046,3.9366414386074022,3.584300960785383,8.750460120334418,5.676806447930091,10.626678338272418,3.166225607567443,5.081717314891913,8.63319253577558,8.598790502578485,4.388954478333643,6.781598183068505,3.9887217575944915
20,0.5896439647117714,1.9790512050112723,1.2001523187681593,0.9322454848022431,0.7485069992918088,5.491692004973249,0.616815652781833,0.5322610516438299,1.0069080012857137,0.5880519455660247,4.012064005809468,1.6493605294481481,3.606129044727588,3.6937986796970637,1.6978369223077514,4.798159020496272,4.128955715690908,4.128649733837646,2.404228454791637,0,1.6291160249390157,0.13956723437839313,1.0656669200978448,0.9361462845971713,1.967695742044499,1.235349817250983,4.866201101044692,6.068723416071818,8.400646464202135,0.9548758642148577,7.897570195512172,2.3377878440778543,4.195998142465583,9.911181917502908,7.08632469252934,12.540034380667006,4.372144161586936,7.000106207474074,7.0379249528551,10.069817048141362,5.809155101602801,7.941973755735342,5.2950536526739205
21,1.040125920868078,0.3501328403055869,0.43192644791824636,0.7002270000485417,1.1879932897948233,3.946987551011301,1.0131708425299957,1.0977691962711855,2.5942569751890754,1.0455460364667277,5.610411311047717,3.2237036708637925,5.203461829927265,5.291718914539498,0.21371560569162332,3.285457606212995,5.726470561608174,5.728865895728583,1.6268448719997484,1.6291160249390157,0,1.766692243542823,0.7055446769912149,0.9430962050940428,0.3392855133544236,1.4932071271183494,6.47679146584107,7.668111899300859,6.773948971436094,2.2376542488404465,6.302325980291932,3.872918304239004,2.6697964985382905,8.327979470529396,5.460926182944718,10.9317887355418,2.7457249029987327,5.415071038507049,8.632926943440244,8.446108888156887,4.1804772547933515,6.3494078310895,3.669025338748269
